CustomerID,CustomerFirstName,CustomerLastName,EmailID,PhoneNumber,Address,CheckInDate,CheckOutDate,NoofGuests,TotalBookingPrice,BookingStatus,BookingDate,OwnerID,OwnerEmailID,TotalNoofPropertiesOwned,OwnerFirstName,OwnerLastName,OwnerPhoneNumber,PropertyAddress,PricePerNight,City,State,Country,PropertyType,NoofDaysStaying,PropertyID,PropertyRating,Neighbourhood
643658,Patrick,Gibson,robertsonsamuel@gonzales.org,16025942749,"3313 Wood Well Apt. 952, Katieland, LA 41943",01-23-2024,02-28-2024,5,17568,Pending,12-22-2023,557333,james27@gonzalez.com,4,Heather,Wolfe,11718238528,65273 Janet Mission,488,Chicago,California,United States,Cottage,36,769780,5,Hollywood
551745,Joanna,Jordan,tara77@bradley.com,15996443686,"9107 Kimberly Parkway, New Geoffrey, HI 36555",05-19-2024,07-25-2024,8,14137,Canceled,01-01-2024,557334,shannonbailey@mcdaniel.biz,1,Michelle,Wells,19058134784,17297 Jennifer Walks Suite 199,211,Miami,California,United States,House,67,115217,3,Hollywood
105162,Gina,West,daltonvincent@gmail.com,19385610216,"8066 Johnston Trafficway, Murphytown, IN 46595",06-20-2024,11-14-2024,7,72177,Pending,04-02-2024,557335,jennifersmith@warner.com,10,Austin,Nash,16327703318,8687 Rachel Manor Apt. 347,491,Miami,New York,United States,Villa,147,687951,3,Manhattan
426162,Samuel,Dudley,schultzamy@hotmail.com,13437596229,"901 Cassandra Overpass, South Heather, CO 18551",06-17-2024,11-03-2024,2,51708,Confirmed,03-11-2024,557336,pramsey@pennington.com,6,Robert,Hunter,11688526629,304 Lee Motorway,372,Houston,Florida,United States,Apartment,139,207152,4,South Beach
225491,Shelby,Mason,derek40@wright.com,13804426430,"29981 Diane Glens Apt. 601, Fostermouth, IA 53323",01-12-2024,06-03-2024,3,58916,Pending,01-01-2024,557337,luisross@yahoo.com,7,Brandon,Burton,17529650536,7506 Clark Forest,412,Chicago,California,United States,Villa,143,324089,1,Hollywood
959245,Andrew,Nunez,alyssacook@rodriguez.biz,14456753458,"6161 Moore Ports Apt. 469, New Kellymouth, AK 82490",06-09-2024,07-13-2024,5,10880,Canceled,03-27-2024,557338,joshua09@yahoo.com,4,Eduardo,Salazar,15562668205,08549 Tracy Dale Apt. 947,320,Chicago,Florida,United States,Villa,34,941043,5,South Beach
138592,Glenn,Steele,rblake@yahoo.com,18929091518,"14951 Gutierrez Loaf Apt. 204, Carolmouth, LA 04102",07-18-2024,07-23-2024,6,575,Pending,12-10-2023,557339,kevinmalone@yahoo.com,8,Amanda,Mora,13805757280,4558 Marc Port,115,Houston,New York,United States,Villa,5,377032,2,Manhattan
486783,Cody,Thomas,myoung@hotmail.com,16307014173,"7043 Murphy Brook, Tamarashire, MO 58091",02-08-2024,05-15-2024,6,31331,Confirmed,01-26-2024,557340,thompsonjoseph@hotmail.com,7,Tara,Stevenson,11226449982,007 Rose Lake Apt. 034,323,Los Angeles,Florida,United States,Studio,97,916582,1,South Beach
573281,Nicole,Mack,hansenmichael@cunningham.biz,14812870213,"088 Jessica Well, Greenfort, HI 56655",09-19-2024,10-18-2024,4,11049,Confirmed,01-29-2024,557341,donna50@powell-lucas.biz,6,Aaron,Moon,13335263106,3894 Lee Parks,381,Chicago,Florida,United States,Studio,29,816457,1,South Beach
959170,Eric,Webster,kathyklein@poole-salas.com,12903158196,"019 Jones Point, Lake Jennifer, RI 97281",11-12-2024,12-16-2024,10,14416,Confirmed,04-28-2024,557342,thomashendrix@daniels.com,8,Cathy,Mccoy,12001477724,89177 Michele Courts Suite 814,424,Miami,Texas,United States,Cottage,34,124040,3,Downtown Austin
228406,Kevin,Lambert,ashley32@yahoo.com,16262570309,"4818 Miller Canyon Suite 497, Lake Johnstad, MA 90007",12-22-2023,05-01-2024,1,22794,Confirmed,12-20-2023,557343,rosekelsey@gmail.com,8,Sarah,Palmer,11279281423,8572 Bradshaw Spur Apt. 210,174,Houston,California,United States,Apartment,131,981388,4,Hollywood
293136,Lindsey,Greer,thomas94@gmail.com,18280957904,"8272 Welch Gateway Apt. 614, Haysbury, MI 54628",01-24-2024,08-02-2024,2,82703,Canceled,12-30-2023,557344,waltermiller@hotmail.com,9,Joe,Herrera,18060117735,626 Alexis Crescent Apt. 131,433,Houston,California,United States,Cottage,191,231011,5,Hollywood
318948,Brooke,Nelson,nathanmunoz@ward-woodard.com,13687377636,"0666 Roth Roads Suite 841, West Lisafort, RI 09677",01-28-2024,06-11-2024,5,51705,Canceled,01-12-2024,557345,wheeleraaron@gmail.com,1,Darrell,Davis,12204738824,18123 Monica Stravenue,383,Miami,Illinois,United States,House,135,520956,5,Lincoln Park
432055,Amber,Ferguson,cindyclark@pineda.org,17804966984,"22289 Flores Crescent, Lake Chelsea, SC 43384",03-28-2024,07-15-2024,3,44908,Confirmed,03-15-2024,557346,millerlaura@yahoo.com,8,Kelly,Castro,15661587766,4767 Anthony Ports,412,Houston,California,United States,Studio,109,249258,5,Hollywood
681178,David,Kelly,greenrenee@gmail.com,15388516414,"Unit 1875 Box 1486, DPO AP 27654",04-06-2024,09-30-2024,3,78588,Canceled,03-16-2024,557347,vtate@yahoo.com,9,Diana,Jones,14026130540,1308 Rodriguez Union,444,Miami,Texas,United States,Studio,177,972469,4,Downtown Austin
675024,Anna,Valdez,kimlucero@yahoo.com,14619118346,"4670 Snyder Pines, Port Eric, AZ 42439",01-18-2024,03-28-2024,1,33180,Confirmed,12-16-2023,557348,frostkelli@webb.net,7,Dakota,Peters,19086300966,7763 Kathryn Mall Suite 725,474,Chicago,Florida,United States,Villa,70,741546,1,South Beach
667983,Diane,Mcmillan,williamcollins@moore.net,16404282835,"32951 Wood Way, Matthewshire, FL 35994",08-25-2024,10-19-2024,6,3685,Canceled,06-26-2024,557349,nolanamanda@hotmail.com,5,Margaret,Henson,16238525138,621 James Lock Suite 381,67,Chicago,Texas,United States,Apartment,55,861815,5,Downtown Austin
305378,Connie,Harris,usmith@yahoo.com,14292473880,"378 Mahoney Via, Danielside, KY 78581",12-24-2023,01-04-2024,8,3806,Pending,12-10-2023,557350,warren44@scott-terrell.com,1,Mary,Mitchell,14437159899,061 Arroyo Court Apt. 770,346,Houston,Florida,United States,House,11,185641,5,South Beach
906311,Kathy,Hobbs,powerskimberly@arnold.com,15433790391,"486 Susan Point Apt. 959, Christinafort, MT 98654",10-25-2024,12-27-2024,1,23814,Pending,01-12-2024,557351,jeremyerickson@higgins.info,2,Kimberly,Figueroa,14023033686,864 Kathleen Turnpike,378,Chicago,New York,United States,Studio,63,412574,1,Manhattan
452051,Robert,Mccoy,nadkins@harris-hernandez.com,15167823661,"101 Carter Cliffs, Lake Shelby, TN 66167",12-07-2023,09-26-2024,6,59094,Canceled,12-02-2023,557352,andrew86@conner.com,2,Margaret,Underwood,17222858370,220 Hannah Drive,201,Chicago,Illinois,United States,Apartment,294,351688,3,Lincoln Park
333531,Jasmin,Thomas,lallen@sharp.net,14818276705,"0404 Barnes Rapid Apt. 878, Gibsonhaven, FL 97877",01-23-2024,07-14-2024,3,66778,Pending,12-24-2023,557353,millersara@yahoo.com,3,Alan,Smith,17311290427,310 Bowman Gateway,386,Miami,Texas,United States,Cottage,173,731603,1,Downtown Austin
599568,John,Martin,nmartinez@lloyd.com,12328098444,"0084 David Islands Suite 843, Nicholasfurt, WA 38847",07-03-2024,09-19-2024,6,4056,Confirmed,07-01-2024,557354,aconley@hotmail.com,3,Kara,Becker,19623684729,9860 Garcia Glens Suite 032,52,Chicago,Florida,United States,Studio,78,274889,3,South Beach
863230,Maurice,Mann,makaylaknight@martin.com,16941777294,"686 Alyssa Inlet Apt. 457, South Kimberly, MN 94408",12-23-2023,08-13-2024,2,93366,Confirmed,12-04-2023,557355,jeffreyshea@gmail.com,7,Paul,Booker,15539991073,59671 Jennifer Locks,399,New York City,Illinois,United States,Villa,234,377988,4,Lincoln Park
594138,Patrick,Johnson,jerry86@hotmail.com,18992034816,"USNV Hernandez, FPO AE 74011",10-22-2024,11-14-2024,5,3358,Pending,01-01-2024,557356,barrettchristopher@mendoza.com,9,Jeff,Foster,16936109058,38206 Freeman Neck Suite 335,146,New York City,Texas,United States,Apartment,23,140188,3,Downtown Austin
954747,Troy,Savage,lindsayarmstrong@gmail.com,13186443015,"070 May Ford, Quinnberg, MI 23011",05-29-2024,10-15-2024,6,25854,Confirmed,02-03-2024,557357,sarah77@butler.com,2,Michael,Porter,11316004603,8356 Webb Green Apt. 411,186,Los Angeles,Illinois,United States,Apartment,139,442852,1,Lincoln Park
256526,John,Warren,gjones@patrick-bradley.com,13000875312,"1995 Harrison Trail, Crossburgh, SC 10523",08-25-2024,09-24-2024,6,7770,Canceled,05-22-2024,557358,james32@snyder-romero.com,3,Jay,Santiago,17863228678,2311 Laura Squares Apt. 314,259,Miami,Illinois,United States,Cottage,30,285882,5,Lincoln Park
752997,Kristina,Munoz,nmartinez@gmail.com,15659273116,"016 Knight Trail, Bruceside, AR 39010",02-25-2024,04-07-2024,10,8274,Pending,12-03-2023,557359,urodriguez@cabrera-mcdonald.biz,5,Corey,Harmon,19833505327,033 Bowen Trail Apt. 992,197,Los Angeles,Florida,United States,Apartment,42,694342,1,South Beach
541378,Beverly,Mason,yacevedo@gmail.com,18964164269,"88127 Nancy Loaf, South Julie, TX 42326",11-23-2024,12-06-2024,10,910,Pending,12-24-2023,557360,nealjason@lewis.info,10,Dawn,Williams,17152909691,6273 Ruben Trail Apt. 280,70,Miami,California,United States,Cottage,13,477540,4,Hollywood
242832,Theresa,Vance,katherineflores@yahoo.com,14980731535,"28711 Williams Row, Mitchellmouth, ME 64105",05-16-2024,10-30-2024,2,26219,Pending,01-25-2024,557361,knightrhonda@hotmail.com,4,Kenneth,Murphy,18370786890,851 Jackson Way Suite 154,157,New York City,Texas,United States,Apartment,167,171971,5,Downtown Austin
953038,Gary,Brown,tcobb@hotmail.com,16624647634,"58030 Michael Wall, West Natashamouth, CO 82399",10-16-2024,12-20-2024,1,8710,Canceled,10-09-2024,557362,crystalatkinson@gmail.com,7,Richard,Barnes,17473796994,627 Pham Coves,134,Chicago,Florida,United States,Cottage,65,310139,5,South Beach
662075,Felicia,Murphy,hudsonernest@miller.net,15508632608,"1498 Brian Square, Jenniferland, NY 37640",03-01-2024,06-18-2024,10,41856,Canceled,01-21-2024,557363,danielcosta@smith.biz,5,Luis,Munoz,18150658206,21851 Freeman Green,384,Houston,New York,United States,Cottage,109,763349,2,Manhattan
113437,Brenda,Williams,petersjacob@gmail.com,14905210670,"USNV Lee, FPO AA 84300",12-15-2023,03-16-2024,8,4600,Pending,12-10-2023,557364,angela75@gmail.com,1,Lauren,Cohen,15630083091,5692 Theresa Course Apt. 422,50,New York City,Illinois,United States,Apartment,92,337332,5,Lincoln Park
699307,Gabriela,Hanson,steven60@morales.com,17571968444,"2714 Andrew Walks, North Taylorborough, DC 10502",07-30-2024,11-24-2024,9,16263,Confirmed,07-24-2024,557365,gabrielle26@yahoo.com,9,Gloria,Peterson,11532451221,64469 Newton Wells Apt. 354,139,Miami,New York,United States,House,117,353077,2,Manhattan
215795,Louis,Cole,ochoamonica@gmail.com,17884444889,"046 Sarah Inlet Apt. 606, Coreyland, KY 24020",01-03-2024,05-16-2024,10,57888,Confirmed,12-30-2023,557366,sarahturner@mccormick-jennings.com,3,David,Phillips,14218336672,1349 Bennett Village Apt. 955,432,Chicago,California,United States,Cottage,134,228497,5,Hollywood
189087,Jeffrey,Martin,cameron81@hotmail.com,12726934994,"622 Stacey Place, Morrisville, NM 68224",10-16-2024,11-22-2024,5,2183,Pending,05-03-2024,557367,fwalker@hotmail.com,4,Michael,Parker,11764511754,680 Carlos Mills Suite 296,59,Los Angeles,Florida,United States,Studio,37,197649,3,South Beach
471122,Jessica,Nelson,heatherbrown@gmail.com,18404210711,"6557 Spears Parks Suite 230, West Laurahaven, NC 09497",12-19-2023,12-24-2024,7,75313,Pending,12-06-2023,557368,michael05@gmail.com,2,Michael,Rodriguez,18738573697,1206 Callahan Pine Apt. 518,203,Houston,California,United States,Studio,371,936450,2,Hollywood
415039,Megan,Evans,alexander69@yahoo.com,13982861318,"458 Newman Estate, New Carrieshire, NJ 01947",12-03-2023,10-19-2024,4,114918,Canceled,12-02-2023,557369,onichols@carter.org,3,Melissa,Cohen,11377871606,7059 Kristina Parkways,358,Chicago,Florida,United States,House,321,999644,1,South Beach
452659,Francisco,James,cooknicole@alexander.net,11194262500,"8491 David Expressway Suite 756, West Derekfurt, NJ 38387",06-04-2024,10-24-2024,3,30814,Confirmed,04-18-2024,557370,omoore@yahoo.com,8,Jimmy,Rodriguez,15819976174,12645 Miranda Estates Suite 655,217,Chicago,Illinois,United States,Studio,142,106084,5,Lincoln Park
940143,Debra,Foley,ecooper@gmail.com,12131640666,"0914 King Village, West Danaside, AK 21970",02-24-2024,12-29-2024,1,21939,Canceled,01-04-2024,557371,mariah54@hotmail.com,1,Blake,Boyle,14962986539,867 Ethan Parkway,71,Houston,Florida,United States,Apartment,309,159761,5,South Beach
282016,Erik,Pacheco,llopez@hotmail.com,14753296909,"5792 Jared Ports Apt. 577, East Nicholas, HI 07473",05-20-2024,10-14-2024,5,64092,Pending,02-13-2024,557372,cody68@gmail.com,7,Carrie,Friedman,15274739712,817 Suarez Pine Suite 284,436,New York City,New York,United States,Cottage,147,503535,1,Manhattan
659130,Claire,Lynn,ktyler@gmail.com,19115911767,"81158 Hunt Orchard Apt. 751, East Catherineborough, LA 21398",12-10-2023,11-12-2024,7,134186,Pending,12-07-2023,557373,lawrencemary@brown.com,6,Karen,Blake,17569423165,723 Rebecca Forge,397,New York City,California,United States,Apartment,338,266292,2,Hollywood
874094,Joshua,Torres,gspears@yahoo.com,13215988329,"22872 Spencer Shores Apt. 217, Hoganview, ME 70992",10-14-2024,10-24-2024,3,3910,Confirmed,06-11-2024,557374,whitneyandrea@hotmail.com,9,Jacob,Rivers,18812338488,013 Stone Knolls,391,Chicago,Illinois,United States,Cottage,10,207437,2,Lincoln Park
826089,Ashley,Page,marygreen@henderson-davis.biz,19675205060,"385 Shawn Heights, East Ashley, ND 67996",04-04-2024,04-24-2024,8,4420,Canceled,03-09-2024,557375,lambmario@gmail.com,7,James,King,12649684261,93973 Douglas Stravenue Suite 521,221,Miami,Texas,United States,Studio,20,508038,4,Downtown Austin
783026,Andrea,Young,jennifer12@gmail.com,12857669796,"Unit 7223 Box 2672, DPO AP 88423",07-25-2024,08-06-2024,5,3612,Canceled,02-15-2024,557376,george33@gmail.com,8,Jerry,Day,18287433112,76852 Curtis Locks,301,Houston,Florida,United States,Cottage,12,114699,5,South Beach
205430,Stephanie,Hendricks,brownstacey@jackson.com,15228871064,"4799 Benjamin Village Suite 691, East Richard, WY 05118",03-12-2024,07-16-2024,6,35028,Canceled,01-17-2024,557377,carolynryan@yahoo.com,10,Keith,Ramirez,17323999315,38487 Jorge Run Apt. 650,278,Los Angeles,Illinois,United States,Studio,126,362502,3,Lincoln Park
491571,Tiffany,Taylor,anthonybrown@guzman.net,17971829525,"7386 Matthew Brook, New Robertside, AL 37588",06-15-2024,09-18-2024,5,30970,Confirmed,04-04-2024,557378,kathy04@rhodes.com,3,Jillian,Black,17717822552,642 Perez Ridge Apt. 815,326,Chicago,California,United States,Villa,95,942365,1,Hollywood
979192,Richard,Proctor,flemingtimothy@hotmail.com,15221040044,"395 Christopher Knoll Suite 663, Barbarashire, HI 38385",05-14-2024,08-06-2024,8,6552,Pending,03-19-2024,557379,jrodriguez@yahoo.com,5,Taylor,Leon,15918145032,0882 Bishop Way Suite 520,78,Los Angeles,New York,United States,House,84,374683,3,Manhattan
881130,Benjamin,Cooke,cesarturner@gmail.com,17497271202,"104 Jennifer Courts Suite 943, East Ryan, NM 58962",10-07-2024,10-15-2024,6,3816,Canceled,08-13-2024,557380,npowell@williams.com,1,Lee,Mcknight,16158689486,15212 David Points,477,Miami,New York,United States,Cottage,8,281601,4,Manhattan
951965,Adam,Williams,wheelerterrence@yahoo.com,15944887649,"64680 Christine Forest, Lake Michaelberg, NE 84132",04-10-2024,07-29-2024,7,15840,Canceled,02-23-2024,557381,zsolomon@yahoo.com,6,Kimberly,Davila,14385871266,755 Christine Club Apt. 441,144,New York City,California,United States,House,110,994467,2,Hollywood
459045,Kathleen,Nichols,calvin91@dickson-roberts.net,19527490005,"819 Penny Vista Suite 880, Trevortown, DE 74531",02-15-2024,08-18-2024,2,73815,Pending,01-18-2024,557382,jamesblair@gmail.com,3,Robert,Jacobson,16460797619,7525 Lopez Plains,399,New York City,New York,United States,Apartment,185,547088,1,Manhattan
148391,Cindy,Porter,gilmoreduane@james-thompson.com,15933533304,"37408 Potter Way Apt. 864, West Robert, OK 40602",03-10-2024,12-04-2024,5,20713,Confirmed,02-18-2024,557383,ncampbell@gmail.com,5,Lindsey,Miller,18136301460,32402 Woods Radial,77,Houston,Illinois,United States,Cottage,269,312515,2,Lincoln Park
523729,Abigail,Martin,andersonbarbara@patel.biz,13256870071,"Unit 4466 Box 1776, DPO AP 92749",04-11-2024,04-26-2024,9,4050,Pending,02-08-2024,557384,cassandrarichmond@sexton-williams.com,6,Bradley,Wood,15878348413,651 Phillips Cliffs,270,Los Angeles,Illinois,United States,Apartment,15,967682,5,Lincoln Park
194743,Michael,Sanchez,morgandouglas@yahoo.com,18032661615,"696 Brooke Cape, West Michaelville, NM 81543",01-25-2024,02-04-2024,9,4500,Canceled,12-21-2023,557385,btaylor@yahoo.com,2,Laura,Fernandez,17253678495,0189 Heather Orchard Suite 912,450,Los Angeles,Florida,United States,House,10,308016,5,South Beach
283473,Mark,Brown,alexanderrich@hotmail.com,15408106703,"USNV Jacobson, FPO AE 16902",04-03-2024,06-25-2024,2,38429,Confirmed,03-09-2024,557386,thomascampbell@green.org,9,Stephanie,Davis,18804831436,056 Harvey Harbors Suite 516,463,Chicago,Illinois,United States,Apartment,83,147141,4,Lincoln Park
507366,David,Huerta,edwin41@gmail.com,19310862527,"908 Scott Parks, Jessicafurt, AK 05525",08-19-2024,10-05-2024,2,17954,Pending,12-23-2023,557387,timothyscott@gmail.com,7,Vicki,Lucas,17684213374,1335 Kelly Drive Suite 899,382,Miami,Texas,United States,Cottage,47,132330,1,Downtown Austin
792250,Mark,Joyce,ellisadam@craig.net,17149867201,"796 Cruz Haven, Roberthaven, WI 16086",03-27-2024,05-02-2024,8,11124,Pending,03-22-2024,557388,hilltina@marks.com,2,Frances,Duncan,18146446457,78995 Julie Via Apt. 602,309,Chicago,California,United States,Cottage,36,424201,2,Hollywood
650379,Lisa,Silva,shepardxavier@hotmail.com,12306427745,"95310 Kelly Center, Bellchester, ME 34794",06-28-2024,09-14-2024,2,22698,Pending,03-20-2024,557389,douglas45@hamilton-morgan.com,1,William,Sawyer,19479777214,3020 Howell Union Apt. 159,291,New York City,California,United States,House,78,989827,4,Hollywood
939988,Michael,Thompson,ahicks@yahoo.com,16234404596,"887 Martinez Green Suite 287, Port Charles, FL 49056",06-26-2024,08-10-2024,6,18090,Pending,06-09-2024,557390,gary14@gmail.com,10,Vincent,Phillips,18583091719,053 Herrera Wells,402,Miami,Florida,United States,Studio,45,436468,1,South Beach
199416,Nancy,Le,sortiz@jones-wright.biz,11345880687,"73663 Ward Overpass, New Stephanie, NC 69323",03-15-2024,06-27-2024,1,40040,Confirmed,12-18-2023,557391,prich@yahoo.com,6,Carolyn,Yoder,17366137014,76877 Allen Harbor Apt. 146,385,Los Angeles,New York,United States,House,104,358736,3,Manhattan
782858,Brenda,Martin,laurie42@ray.com,11342216279,"3594 Moore Throughway Suite 530, Port Cody, TN 81437",01-06-2024,04-04-2024,9,14685,Canceled,12-12-2023,557392,mannsarah@hull-boyer.biz,4,Noah,Bailey,16363217332,5623 Miller Field,165,New York City,New York,United States,Apartment,89,361538,2,Manhattan
769386,John,Gardner,wvargas@huffman-sanders.com,11976843922,"6380 Gary Flats, New Jaime, KY 86696",10-12-2024,11-26-2024,5,18360,Confirmed,06-09-2024,557393,pattersonjessica@gmail.com,2,Cynthia,Peters,19109899860,3217 Butler Forest Apt. 188,408,Houston,California,United States,House,45,857458,3,Hollywood
349002,Rebecca,Walsh,stephen90@yahoo.com,19573211880,"46381 Nicole Hollow Apt. 570, North Katelynshire, IN 90651",07-05-2024,09-01-2024,8,28362,Pending,02-10-2024,557394,kcoleman@yahoo.com,8,Amy,Miranda,14985140276,10912 Jeffrey Field Apt. 990,489,Chicago,California,United States,House,58,153666,4,Hollywood
420966,Vanessa,Mann,jasonmoses@armstrong-johnson.org,19006108365,"8720 Simon Prairie Suite 515, Lake Hannah, FL 75404",12-07-2023,06-08-2024,1,29808,Confirmed,12-04-2023,557395,zcastillo@jackson-gomez.info,5,Sabrina,Martinez,14755305540,497 Jay Mountain Apt. 761,162,Los Angeles,Illinois,United States,Apartment,184,139913,1,Lincoln Park
118827,Samantha,Stevens,lisarodriguez@yahoo.com,14160248750,"84317 Jennifer Locks Apt. 045, Jeffreytown, MI 65882",08-23-2024,12-29-2024,3,16896,Confirmed,07-28-2024,557396,jbrown@cunningham-burgess.com,8,Frank,Lee,19812993008,968 Edward Roads Apt. 231,132,Los Angeles,California,United States,House,128,336912,2,Hollywood
978345,Benjamin,Garcia,samantha32@hotmail.com,11461274821,"207 Rowland Avenue Suite 172, New Nicolasshire, KS 04907",03-06-2024,04-19-2024,5,17820,Confirmed,03-01-2024,557397,heather87@yahoo.com,2,Matthew,Estes,16461233503,69307 Jason Causeway,405,Chicago,New York,United States,Cottage,44,828036,3,Manhattan
